report_date,bank_name,bank_category,record_type,metric,value,unit,data_status
2026-02-28,BANK OF AMERICA,Foreign Banks,bank,debit_cards,0.0,count,provisional
2026-02-28,BANK OF AMERICA,Foreign Banks,bank,micro_atms,0.0,count,provisional
2026-02-28,BANK OF AMERICA,Foreign Banks,bank,pos_terminals,0.0,count,provisional
2026-02-28,BANK OF AMERICA,Foreign Banks,bank,upi_qr,0.0,count,provisional
2026-02-28,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,atm_offsite,0.0,count,provisional
2026-02-28,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,atm_onsite,0.0,count,provisional
2026-02-28,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,bharat_qr,0.0,count,provisional
2026-02-28,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,cc_atm_withdrawal_val,0.0,rs_thousands,provisional
2026-02-28,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,cc_atm_withdrawal_vol,0.0,transactions,provisional
2026-02-28,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,cc_ecom_txn_val,0.0,rs_thousands,provisional
2026-02-28,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,cc_ecom_txn_vol,0.0,transactions,provisional
2026-02-28,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,cc_other_txn_val,0.0,rs_thousands,provisional
2026-02-28,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,cc_other_txn_vol,0.0,transactions,provisional
2026-02-28,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,cc_pos_txn_val,0.0,rs_thousands,provisional
2026-02-28,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,cc_pos_txn_vol,0.0,transactions,provisional
2026-02-28,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,credit_cards,0.0,count,provisional
2026-02-28,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,dc_atm_withdrawal_val,6287.15,rs_thousands,provisional
2026-02-28,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,dc_atm_withdrawal_vol,1166.0,transactions,provisional
2026-02-28,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,dc_ecom_txn_val,0.0,rs_thousands,provisional
2026-02-28,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,dc_ecom_txn_vol,0.0,transactions,provisional
2026-02-28,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,dc_other_txn_val,0.0,rs_thousands,provisional
2026-02-28,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,dc_other_txn_vol,0.0,transactions,provisional
2026-02-28,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,dc_pos_txn_val,2237.779,rs_thousands,provisional
2026-02-28,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,dc_pos_txn_vol,639.0,transactions,provisional
2026-02-28,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,dc_pos_withdrawal_val,0.0,rs_thousands,provisional
2026-02-28,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,dc_pos_withdrawal_vol,0.0,transactions,provisional
2026-02-28,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,debit_cards,1183.0,count,provisional
2026-02-28,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,micro_atms,0.0,count,provisional
2026-02-28,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,pos_terminals,0.0,count,provisional
2026-02-28,BANK OF BAHRAIN & KUWAIT B.S.C.,Foreign Banks,bank,upi_qr,0.0,count,provisional
2026-02-28,BANK OF BARODA,Public Sector Banks,bank,atm_offsite,2497.0,count,provisional
2026-02-28,BANK OF BARODA,Public Sector Banks,bank,atm_onsite,9086.0,count,provisional
2026-02-28,BANK OF BARODA,Public Sector Banks,bank,bharat_qr,27700.0,count,provisional
2026-02-28,BANK OF BARODA,Public Sector Banks,bank,cc_atm_withdrawal_val,58454.8,rs_thousands,provisional
2026-02-28,BANK OF BARODA,Public Sector Banks,bank,cc_atm_withdrawal_vol,10764.0,transactions,provisional
2026-02-28,BANK OF BARODA,Public Sector Banks,bank,cc_ecom_txn_val,15376640.556939999,rs_thousands,provisional
2026-02-28,BANK OF BARODA,Public Sector Banks,bank,cc_ecom_txn_vol,3591826.0,transactions,provisional
2026-02-28,BANK OF BARODA,Public Sector Banks,bank,cc_other_txn_val,0.0,rs_thousands,provisional
2026-02-28,BANK OF BARODA,Public Sector Banks,bank,cc_other_txn_vol,0.0,transactions,provisional
2026-02-28,BANK OF BARODA,Public Sector Banks,bank,cc_pos_txn_val,15668954.15135,rs_thousands,provisional
2026-02-28,BANK OF BARODA,Public Sector Banks,bank,cc_pos_txn_vol,8895870.0,transactions,provisional
2026-02-28,BANK OF BARODA,Public Sector Banks,bank,credit_cards,3105673.0,count,provisional
2026-02-28,BANK OF BARODA,Public Sector Banks,bank,dc_atm_withdrawal_val,110970795.698,rs_thousands,provisional
2026-02-28,BANK OF BARODA,Public Sector Banks,bank,dc_atm_withdrawal_vol,20724547.0,transactions,provisional
2026-02-28,BANK OF BARODA,Public Sector Banks,bank,dc_ecom_txn_val,2081986.283140001,rs_thousands,provisional
2026-02-28,BANK OF BARODA,Public Sector Banks,bank,dc_ecom_txn_vol,349744.0,transactions,provisional
2026-02-28,BANK OF BARODA,Public Sector Banks,bank,dc_other_txn_val,44.991,rs_thousands,provisional
2026-02-28,BANK OF BARODA,Public Sector Banks,bank,dc_other_txn_vol,29.0,transactions,provisional
2026-02-28,BANK OF BARODA,Public Sector Banks,bank,dc_pos_txn_val,6805902.105700002,rs_thousands,provisional
2026-02-28,BANK OF BARODA,Public Sector Banks,bank,dc_pos_txn_vol,2649164.0,transactions,provisional
2026-02-28,BANK OF BARODA,Public Sector Banks,bank,dc_pos_withdrawal_val,0.0,rs_thousands,provisional
2026-02-28,BANK OF BARODA,Public Sector Banks,bank,dc_pos_withdrawal_vol,0.0,transactions,provisional
2026-02-28,BANK OF BARODA,Public Sector Banks,bank,debit_cards,88273917.0,count,provisional
2026-02-28,BANK OF BARODA,Public Sector Banks,bank,micro_atms,41564.0,count,provisional
2026-02-28,BANK OF BARODA,Public Sector Banks,bank,pos_terminals,57560.0,count,provisional
2026-02-28,BANK OF BARODA,Public Sector Banks,bank,upi_qr,3256001.0,count,provisional
2026-02-28,BANK OF INDIA,Public Sector Banks,bank,atm_offsite,2483.0,count,provisional
2026-02-28,BANK OF INDIA,Public Sector Banks,bank,atm_onsite,5212.0,count,provisional
2026-02-28,BANK OF INDIA,Public Sector Banks,bank,bharat_qr,0.0,count,provisional
2026-02-28,BANK OF INDIA,Public Sector Banks,bank,cc_atm_withdrawal_val,41462.181840000005,rs_thousands,provisional
2026-02-28,BANK OF INDIA,Public Sector Banks,bank,cc_atm_withdrawal_vol,6992.0,transactions,provisional
2026-02-28,BANK OF INDIA,Public Sector Banks,bank,cc_ecom_txn_val,717955.36046,rs_thousands,provisional
2026-02-28,BANK OF INDIA,Public Sector Banks,bank,cc_ecom_txn_vol,374533.0,transactions,provisional
2026-02-28,BANK OF INDIA,Public Sector Banks,bank,cc_other_txn_val,0.0,rs_thousands,provisional
2026-02-28,BANK OF INDIA,Public Sector Banks,bank,cc_other_txn_vol,0.0,transactions,provisional
2026-02-28,BANK OF INDIA,Public Sector Banks,bank,cc_pos_txn_val,512130.50182,rs_thousands,provisional
2026-02-28,BANK OF INDIA,Public Sector Banks,bank,cc_pos_txn_vol,101561.0,transactions,provisional
2026-02-28,BANK OF INDIA,Public Sector Banks,bank,credit_cards,112419.0,count,provisional
2026-02-28,BANK OF INDIA,Public Sector Banks,bank,dc_atm_withdrawal_val,59794790.14,rs_thousands,provisional
2026-02-28,BANK OF INDIA,Public Sector Banks,bank,dc_atm_withdrawal_vol,13105903.0,transactions,provisional
2026-02-28,BANK OF INDIA,Public Sector Banks,bank,dc_ecom_txn_val,798597.9691,rs_thousands,provisional
2026-02-28,BANK OF INDIA,Public Sector Banks,bank,dc_ecom_txn_vol,259573.0,transactions,provisional
2026-02-28,BANK OF INDIA,Public Sector Banks,bank,dc_other_txn_val,0.0,rs_thousands,provisional
2026-02-28,BANK OF INDIA,Public Sector Banks,bank,dc_other_txn_vol,0.0,transactions,provisional
2026-02-28,BANK OF INDIA,Public Sector Banks,bank,dc_pos_txn_val,3974274.89,rs_thousands,provisional
2026-02-28,BANK OF INDIA,Public Sector Banks,bank,dc_pos_txn_vol,1653045.0,transactions,provisional
2026-02-28,BANK OF INDIA,Public Sector Banks,bank,dc_pos_withdrawal_val,2.49,rs_thousands,provisional
2026-02-28,BANK OF INDIA,Public Sector Banks,bank,dc_pos_withdrawal_vol,5.0,transactions,provisional
2026-02-28,BANK OF INDIA,Public Sector Banks,bank,debit_cards,37751588.0,count,provisional
2026-02-28,BANK OF INDIA,Public Sector Banks,bank,micro_atms,25283.0,count,provisional
2026-02-28,BANK OF INDIA,Public Sector Banks,bank,pos_terminals,19275.0,count,provisional
2026-02-28,BANK OF INDIA,Public Sector Banks,bank,upi_qr,1451888.0,count,provisional
2026-02-28,BANK OF MAHARASHTRA,Public Sector Banks,bank,atm_offsite,250.0,count,provisional
2026-02-28,BANK OF MAHARASHTRA,Public Sector Banks,bank,atm_onsite,2414.0,count,provisional
2026-02-28,BANK OF MAHARASHTRA,Public Sector Banks,bank,bharat_qr,355014.0,count,provisional
2026-02-28,BANK OF MAHARASHTRA,Public Sector Banks,bank,cc_atm_withdrawal_val,0.0,rs_thousands,provisional
2026-02-28,BANK OF MAHARASHTRA,Public Sector Banks,bank,cc_atm_withdrawal_vol,0.0,transactions,provisional
2026-02-28,BANK OF MAHARASHTRA,Public Sector Banks,bank,cc_ecom_txn_val,0.0,rs_thousands,provisional
2026-02-28,BANK OF MAHARASHTRA,Public Sector Banks,bank,cc_ecom_txn_vol,0.0,transactions,provisional
2026-02-28,BANK OF MAHARASHTRA,Public Sector Banks,bank,cc_other_txn_val,0.0,rs_thousands,provisional
2026-02-28,BANK OF MAHARASHTRA,Public Sector Banks,bank,cc_other_txn_vol,0.0,transactions,provisional
2026-02-28,BANK OF MAHARASHTRA,Public Sector Banks,bank,cc_pos_txn_val,0.0,rs_thousands,provisional
2026-02-28,BANK OF MAHARASHTRA,Public Sector Banks,bank,cc_pos_txn_vol,0.0,transactions,provisional
2026-02-28,BANK OF MAHARASHTRA,Public Sector Banks,bank,credit_cards,0.0,count,provisional
2026-02-28,BANK OF MAHARASHTRA,Public Sector Banks,bank,dc_atm_withdrawal_val,28061093.70515,rs_thousands,provisional
2026-02-28,BANK OF MAHARASHTRA,Public Sector Banks,bank,dc_atm_withdrawal_vol,5281570.0,transactions,provisional
2026-02-28,BANK OF MAHARASHTRA,Public Sector Banks,bank,dc_ecom_txn_val,332154.45152999996,rs_thousands,provisional
2026-02-28,BANK OF MAHARASHTRA,Public Sector Banks,bank,dc_ecom_txn_vol,93484.0,transactions,provisional
2026-02-28,BANK OF MAHARASHTRA,Public Sector Banks,bank,dc_other_txn_val,58022.31835,rs_thousands,provisional
2026-02-28,BANK OF MAHARASHTRA,Public Sector Banks,bank,dc_other_txn_vol,5572.0,transactions,provisional
2026-02-28,BANK OF MAHARASHTRA,Public Sector Banks,bank,dc_pos_txn_val,1932079.63423,rs_thousands,provisional
2026-02-28,BANK OF MAHARASHTRA,Public Sector Banks,bank,dc_pos_txn_vol,804300.0,transactions,provisional
2026-02-28,BANK OF MAHARASHTRA,Public Sector Banks,bank,dc_pos_withdrawal_val,0.0,rs_thousands,provisional
2026-02-28,BANK OF MAHARASHTRA,Public Sector Banks,bank,dc_pos_withdrawal_vol,0.0,transactions,provisional
2026-02-28,BANK OF MAHARASHTRA,Public Sector Banks,bank,debit_cards,12912169.0,count,provisional
2026-02-28,BANK OF MAHARASHTRA,Public Sector Banks,bank,micro_atms,7453.0,count,provisional
2026-02-28,BANK OF MAHARASHTRA,Public Sector Banks,bank,pos_terminals,442.0,count,provisional
2026-02-28,BANK OF MAHARASHTRA,Public Sector Banks,bank,upi_qr,963523.0,count,provisional
2026-02-28,BARCLAYS BANK PLC,Foreign Banks,bank,atm_offsite,0.0,count,provisional
2026-02-28,BARCLAYS BANK PLC,Foreign Banks,bank,atm_onsite,0.0,count,provisional
2026-02-28,BARCLAYS BANK PLC,Foreign Banks,bank,bharat_qr,1.0,count,provisional
2026-02-28,BARCLAYS BANK PLC,Foreign Banks,bank,cc_atm_withdrawal_val,0.0,rs_thousands,provisional
2026-02-28,BARCLAYS BANK PLC,Foreign Banks,bank,cc_atm_withdrawal_vol,0.0,transactions,provisional
2026-02-28,BARCLAYS BANK PLC,Foreign Banks,bank,cc_ecom_txn_val,0.0,rs_thousands,provisional
2026-02-28,BARCLAYS BANK PLC,Foreign Banks,bank,cc_ecom_txn_vol,0.0,transactions,provisional
2026-02-28,BARCLAYS BANK PLC,Foreign Banks,bank,cc_other_txn_val,0.0,rs_thousands,provisional
2026-02-28,BARCLAYS BANK PLC,Foreign Banks,bank,cc_other_txn_vol,0.0,transactions,provisional
2026-02-28,BARCLAYS BANK PLC,Foreign Banks,bank,cc_pos_txn_val,0.0,rs_thousands,provisional
2026-02-28,BARCLAYS BANK PLC,Foreign Banks,bank,cc_pos_txn_vol,0.0,transactions,provisional
2026-02-28,BARCLAYS BANK PLC,Foreign Banks,bank,credit_cards,0.0,count,provisional
2026-02-28,BARCLAYS BANK PLC,Foreign Banks,bank,dc_atm_withdrawal_val,4657.9,rs_thousands,provisional
2026-02-28,BARCLAYS BANK PLC,Foreign Banks,bank,dc_atm_withdrawal_vol,499.0,transactions,provisional
2026-02-28,BARCLAYS BANK PLC,Foreign Banks,bank,dc_ecom_txn_val,0.0,rs_thousands,provisional
2026-02-28,BARCLAYS BANK PLC,Foreign Banks,bank,dc_ecom_txn_vol,0.0,transactions,provisional
2026-02-28,BARCLAYS BANK PLC,Foreign Banks,bank,dc_other_txn_val,0.0,rs_thousands,provisional
2026-02-28,BARCLAYS BANK PLC,Foreign Banks,bank,dc_other_txn_vol,0.0,transactions,provisional
2026-02-28,BARCLAYS BANK PLC,Foreign Banks,bank,dc_pos_txn_val,135.48213,rs_thousands,provisional
2026-02-28,BARCLAYS BANK PLC,Foreign Banks,bank,dc_pos_txn_vol,46.0,transactions,provisional
2026-02-28,BARCLAYS BANK PLC,Foreign Banks,bank,dc_pos_withdrawal_val,0.0,rs_thousands,provisional
2026-02-28,BARCLAYS BANK PLC,Foreign Banks,bank,dc_pos_withdrawal_vol,0.0,transactions,provisional
2026-02-28,BARCLAYS BANK PLC,Foreign Banks,bank,debit_cards,519.0,count,provisional
2026-02-28,BARCLAYS BANK PLC,Foreign Banks,bank,micro_atms,0.0,count,provisional
2026-02-28,BARCLAYS BANK PLC,Foreign Banks,bank,pos_terminals,0.0,count,provisional
2026-02-28,BARCLAYS BANK PLC,Foreign Banks,bank,upi_qr,0.0,count,provisional
2026-02-28,CANARA BANK,Public Sector Banks,bank,atm_offsite,3257.0,count,provisional
2026-02-28,CANARA BANK,Public Sector Banks,bank,atm_onsite,7743.0,count,provisional
2026-02-28,CANARA BANK,Public Sector Banks,bank,bharat_qr,0.0,count,provisional
2026-02-28,CANARA BANK,Public Sector Banks,bank,cc_atm_withdrawal_val,459521.6,rs_thousands,provisional
2026-02-28,CANARA BANK,Public Sector Banks,bank,cc_atm_withdrawal_vol,77014.0,transactions,provisional
2026-02-28,CANARA BANK,Public Sector Banks,bank,cc_ecom_txn_val,2950021.45441,rs_thousands,provisional
2026-02-28,CANARA BANK,Public Sector Banks,bank,cc_ecom_txn_vol,507841.0,transactions,provisional
2026-02-28,CANARA BANK,Public Sector Banks,bank,cc_other_txn_val,0.0,rs_thousands,provisional
2026-02-28,CANARA BANK,Public Sector Banks,bank,cc_other_txn_vol,0.0,transactions,provisional
2026-02-28,CANARA BANK,Public Sector Banks,bank,cc_pos_txn_val,4238816.931560001,rs_thousands,provisional
2026-02-28,CANARA BANK,Public Sector Banks,bank,cc_pos_txn_vol,988212.0,transactions,provisional
2026-02-28,CANARA BANK,Public Sector Banks,bank,credit_cards,1146044.0,count,provisional
2026-02-28,CANARA BANK,Public Sector Banks,bank,dc_atm_withdrawal_val,140312507.003,rs_thousands,provisional
2026-02-28,CANARA BANK,Public Sector Banks,bank,dc_atm_withdrawal_vol,26624760.0,transactions,provisional
2026-02-28,CANARA BANK,Public Sector Banks,bank,dc_ecom_txn_val,3520312.35813,rs_thousands,provisional
2026-02-28,CANARA BANK,Public Sector Banks,bank,dc_ecom_txn_vol,754220.0,transactions,provisional
2026-02-28,CANARA BANK,Public Sector Banks,bank,dc_other_txn_val,93976.795,rs_thousands,provisional
2026-02-28,CANARA BANK,Public Sector Banks,bank,dc_other_txn_vol,4601.0,transactions,provisional
2026-02-28,CANARA BANK,Public Sector Banks,bank,dc_pos_txn_val,13785453.27004,rs_thousands,provisional
2026-02-28,CANARA BANK,Public Sector Banks,bank,dc_pos_txn_vol,4372218.0,transactions,provisional
2026-02-28,CANARA BANK,Public Sector Banks,bank,dc_pos_withdrawal_val,6.709,rs_thousands,provisional
2026-02-28,CANARA BANK,Public Sector Banks,bank,dc_pos_withdrawal_vol,8.0,transactions,provisional
2026-02-28,CANARA BANK,Public Sector Banks,bank,debit_cards,60842928.0,count,provisional
2026-02-28,CANARA BANK,Public Sector Banks,bank,micro_atms,12515.0,count,provisional
2026-02-28,CANARA BANK,Public Sector Banks,bank,pos_terminals,92274.0,count,provisional
2026-02-28,CANARA BANK,Public Sector Banks,bank,upi_qr,4045388.0,count,provisional
2026-02-28,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,atm_offsite,2.0,count,provisional
2026-02-28,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,atm_onsite,207.0,count,provisional
2026-02-28,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,bharat_qr,0.0,count,provisional
2026-02-28,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,cc_atm_withdrawal_val,0.0,rs_thousands,provisional
2026-02-28,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,cc_atm_withdrawal_vol,0.0,transactions,provisional
2026-02-28,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,cc_ecom_txn_val,0.0,rs_thousands,provisional
2026-02-28,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,cc_ecom_txn_vol,0.0,transactions,provisional
2026-02-28,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,cc_other_txn_val,0.0,rs_thousands,provisional
2026-02-28,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,cc_other_txn_vol,0.0,transactions,provisional
2026-02-28,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,cc_pos_txn_val,0.0,rs_thousands,provisional
2026-02-28,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,cc_pos_txn_vol,0.0,transactions,provisional
2026-02-28,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,credit_cards,0.0,count,provisional
2026-02-28,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,dc_atm_withdrawal_val,632479.95,rs_thousands,provisional
2026-02-28,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,dc_atm_withdrawal_vol,97111.0,transactions,provisional
2026-02-28,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,dc_ecom_txn_val,8917.16993,rs_thousands,provisional
2026-02-28,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,dc_ecom_txn_vol,1755.0,transactions,provisional
2026-02-28,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,dc_other_txn_val,0.0,rs_thousands,provisional
2026-02-28,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,dc_other_txn_vol,0.0,transactions,provisional
2026-02-28,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,dc_pos_txn_val,72348.92007,rs_thousands,provisional
2026-02-28,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,dc_pos_txn_vol,18742.0,transactions,provisional
2026-02-28,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,dc_pos_withdrawal_val,0.0,rs_thousands,provisional
2026-02-28,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,dc_pos_withdrawal_vol,0.0,transactions,provisional
2026-02-28,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,debit_cards,228078.0,count,provisional
2026-02-28,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,micro_atms,0.0,count,provisional
2026-02-28,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,pos_terminals,0.0,count,provisional
2026-02-28,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,upi_qr,0.0,count,provisional
2026-02-28,CENTRAL BANK OF INDIA,Public Sector Banks,bank,atm_offsite,1165.0,count,provisional
2026-02-28,CENTRAL BANK OF INDIA,Public Sector Banks,bank,atm_onsite,2943.0,count,provisional
2026-02-28,CENTRAL BANK OF INDIA,Public Sector Banks,bank,bharat_qr,38138.0,count,provisional
2026-02-28,CENTRAL BANK OF INDIA,Public Sector Banks,bank,cc_atm_withdrawal_val,0.0,rs_thousands,provisional
2026-02-28,CENTRAL BANK OF INDIA,Public Sector Banks,bank,cc_atm_withdrawal_vol,0.0,transactions,provisional
2026-02-28,CENTRAL BANK OF INDIA,Public Sector Banks,bank,cc_ecom_txn_val,0.0,rs_thousands,provisional
2026-02-28,CENTRAL BANK OF INDIA,Public Sector Banks,bank,cc_ecom_txn_vol,0.0,transactions,provisional
2026-02-28,CENTRAL BANK OF INDIA,Public Sector Banks,bank,cc_other_txn_val,0.0,rs_thousands,provisional
2026-02-28,CENTRAL BANK OF INDIA,Public Sector Banks,bank,cc_other_txn_vol,0.0,transactions,provisional
2026-02-28,CENTRAL BANK OF INDIA,Public Sector Banks,bank,cc_pos_txn_val,0.0,rs_thousands,provisional
2026-02-28,CENTRAL BANK OF INDIA,Public Sector Banks,bank,cc_pos_txn_vol,0.0,transactions,provisional
2026-02-28,CENTRAL BANK OF INDIA,Public Sector Banks,bank,credit_cards,0.0,count,provisional
2026-02-28,CENTRAL BANK OF INDIA,Public Sector Banks,bank,dc_atm_withdrawal_val,34511626.936,rs_thousands,provisional
2026-02-28,CENTRAL BANK OF INDIA,Public Sector Banks,bank,dc_atm_withdrawal_vol,6841045.0,transactions,provisional
2026-02-28,CENTRAL BANK OF INDIA,Public Sector Banks,bank,dc_ecom_txn_val,528909.155,rs_thousands,provisional
2026-02-28,CENTRAL BANK OF INDIA,Public Sector Banks,bank,dc_ecom_txn_vol,127930.0,transactions,provisional
2026-02-28,CENTRAL BANK OF INDIA,Public Sector Banks,bank,dc_other_txn_val,0.0,rs_thousands,provisional
2026-02-28,CENTRAL BANK OF INDIA,Public Sector Banks,bank,dc_other_txn_vol,0.0,transactions,provisional
2026-02-28,CENTRAL BANK OF INDIA,Public Sector Banks,bank,dc_pos_txn_val,2577440.7088099997,rs_thousands,provisional
2026-02-28,CENTRAL BANK OF INDIA,Public Sector Banks,bank,dc_pos_txn_vol,853661.0,transactions,provisional
2026-02-28,CENTRAL BANK OF INDIA,Public Sector Banks,bank,dc_pos_withdrawal_val,188.143,rs_thousands,provisional
2026-02-28,CENTRAL BANK OF INDIA,Public Sector Banks,bank,dc_pos_withdrawal_vol,17.0,transactions,provisional
2026-02-28,CENTRAL BANK OF INDIA,Public Sector Banks,bank,debit_cards,30814116.0,count,provisional
2026-02-28,CENTRAL BANK OF INDIA,Public Sector Banks,bank,micro_atms,2942.0,count,provisional
2026-02-28,CENTRAL BANK OF INDIA,Public Sector Banks,bank,pos_terminals,3582.0,count,provisional
2026-02-28,CENTRAL BANK OF INDIA,Public Sector Banks,bank,upi_qr,1571080.0,count,provisional
2026-02-28,CITI BANK,Foreign Banks,bank,atm_offsite,0.0,count,provisional
2026-02-28,CITI BANK,Foreign Banks,bank,atm_onsite,0.0,count,provisional
2026-02-28,CITI BANK,Foreign Banks,bank,bharat_qr,0.0,count,provisional
2026-02-28,CITI BANK,Foreign Banks,bank,cc_atm_withdrawal_val,3573.3,rs_thousands,provisional
2026-02-28,CITI BANK,Foreign Banks,bank,cc_atm_withdrawal_vol,445.0,transactions,provisional
2026-02-28,CITI BANK,Foreign Banks,bank,cc_ecom_txn_val,3630601.3552097175,rs_thousands,provisional
2026-02-28,CITI BANK,Foreign Banks,bank,cc_ecom_txn_vol,301366.0,transactions,provisional
2026-02-28,CITI BANK,Foreign Banks,bank,cc_other_txn_val,0.0,rs_thousands,provisional
2026-02-28,CITI BANK,Foreign Banks,bank,cc_other_txn_vol,0.0,transactions,provisional
2026-02-28,CITI BANK,Foreign Banks,bank,cc_pos_txn_val,1132412.1495700171,rs_thousands,provisional
2026-02-28,CITI BANK,Foreign Banks,bank,cc_pos_txn_vol,160387.0,transactions,provisional
2026-02-28,CITI BANK,Foreign Banks,bank,credit_cards,271495.0,count,provisional
2026-02-28,CITI BANK,Foreign Banks,bank,dc_atm_withdrawal_val,0.0,rs_thousands,provisional
2026-02-28,CITI BANK,Foreign Banks,bank,dc_atm_withdrawal_vol,0.0,transactions,provisional
2026-02-28,CITI BANK,Foreign Banks,bank,dc_ecom_txn_val,0.0,rs_thousands,provisional
2026-02-28,CITI BANK,Foreign Banks,bank,dc_ecom_txn_vol,0.0,transactions,provisional
2026-02-28,CITI BANK,Foreign Banks,bank,dc_other_txn_val,0.0,rs_thousands,provisional
2026-02-28,CITI BANK,Foreign Banks,bank,dc_other_txn_vol,0.0,transactions,provisional
2026-02-28,CITI BANK,Foreign Banks,bank,dc_pos_txn_val,0.0,rs_thousands,provisional
2026-02-28,CITI BANK,Foreign Banks,bank,dc_pos_txn_vol,0.0,transactions,provisional
2026-02-28,CITI BANK,Foreign Banks,bank,dc_pos_withdrawal_val,0.0,rs_thousands,provisional
2026-02-28,CITI BANK,Foreign Banks,bank,dc_pos_withdrawal_vol,0.0,transactions,provisional
2026-02-28,CITI BANK,Foreign Banks,bank,debit_cards,0.0,count,provisional
2026-02-28,CITI BANK,Foreign Banks,bank,micro_atms,0.0,count,provisional
2026-02-28,CITI BANK,Foreign Banks,bank,pos_terminals,0.0,count,provisional
2026-02-28,CITI BANK,Foreign Banks,bank,upi_qr,0.0,count,provisional
2026-02-28,CITY UNION BANK LTD.,Private Sector Banks,bank,atm_offsite,481.0,count,provisional
2026-02-28,CITY UNION BANK LTD.,Private Sector Banks,bank,atm_onsite,1255.0,count,provisional
2026-02-28,CITY UNION BANK LTD.,Private Sector Banks,bank,bharat_qr,0.0,count,provisional
2026-02-28,CITY UNION BANK LTD.,Private Sector Banks,bank,cc_atm_withdrawal_val,991.5,rs_thousands,provisional
2026-02-28,CITY UNION BANK LTD.,Private Sector Banks,bank,cc_atm_withdrawal_vol,149.0,transactions,provisional
2026-02-28,CITY UNION BANK LTD.,Private Sector Banks,bank,cc_ecom_txn_val,281076.5886899996,rs_thousands,provisional
2026-02-28,CITY UNION BANK LTD.,Private Sector Banks,bank,cc_ecom_txn_vol,24338.0,transactions,provisional
2026-02-28,CITY UNION BANK LTD.,Private Sector Banks,bank,cc_other_txn_val,0.0,rs_thousands,provisional
2026-02-28,CITY UNION BANK LTD.,Private Sector Banks,bank,cc_other_txn_vol,0.0,transactions,provisional
